SGB	ann	leave_mean	unleave_mean	p	type	FC	group
T2108174144_concoct_bins_bin.119		3.95e-08	9.56e-08	0.0728870635218134	B	-1.27515796491628	pass
T2109199010_concoct_bins_bin.6		3.02e-08	3.28e-08	0.0728477768683095	B	-0.119147265293005	pass
T2109199085_concoct_bins_bin.41		2.38e-08	2.51e-08	0.0728477768683095	B	-0.0767257906428284	pass
T2109199169_concoct_bins_bin.3		1.33e-08	1.29e-08	0.0728477768683095	B	0.0440551800779356	pass
T2108174069_concoct_bins_bin.32		5.18e-08	1.1e-07	0.0728456356403152	B	-1.08647952072547	pass
1111525849480093_bin.2		7.31e-07	1.62e-07	0.0728442083320521	B	2.17387759306781	pass
1111525849486576_bin.29		1.05e-08	1.14e-08	0.0728442083320521	B	-0.118644496498619	pass
1111525849640249_bin.147		1.08e-08	1.19e-08	0.0728442083320521	B	-0.139930261144475	pass
1111525849640249_bin.163		9.47e-09	9.07e-09	0.0728442083320521	B	0.0622618749398625	pass
1111525849852309_bin.14		1.14e-08	1.15e-08	0.0728442083320521	B	-0.0126000367796336	pass
1111525849861985_bin.75		1.68e-08	1.79e-08	0.0728442083320521	B	-0.0914983544854961	pass
SMGC_301		1.34e-06	1.31e-07	0.0728442083320521	B	3.35459428380768	pass
SMGC_346		1.13e-08	1.12e-08	0.0728442083320521	B	0.0128240403575839	pass
SMGC_392		8.12e-09	8.11e-09	0.0728442083320521	B	0.00177781296790333	pass
T2108173882_metabat2_bins_bin.79		1.22e-08	1.76e-08	0.0728442083320521	B	-0.528694281074411	pass
T2108174072_concoct_bins_bin.32		1.68e-08	2.18e-08	0.0727195996509744	A	-0.375866901998166	pass
T2108174044_concoct_bins_bin.77		3.22e-08	8.38e-08	0.072708929636261	A	-1.37988955558473	pass
T2109199009_concoct_bins_bin.10		4.14e-08	4.69e-08	0.072708929636261	A	-0.179957155016051	pass
SMGC_173		1.67e-08	1.65e-08	0.0727078971012293	A	0.0173820782282365	pass
1111525849478145_bin.1		4.48e-07	4.82e-07	0.0727075530945785	A	-0.105534414172358	pass
1111525849480093_bin.32		2.38e-08	2.26e-08	0.0727075530945785	A	0.0746388008927559	pass
1111525849742525_bin.6		9.71e-09	1.02e-08	0.0727075530945785	A	-0.0710259514396656	pass
1111525849748616_bin.46		2.38e-08	2.62e-08	0.0727075530945785	A	-0.138605238229507	pass
1111525849753914_bin.31		4.27e-08	4.44e-08	0.0727075530945785	A	-0.0563236067296157	pass
1111525849767380_bin.22		2.73e-08	3.55e-08	0.0727075530945785	A	-0.378918073472192	pass
SMGC_117		1.92e-08	1.91e-08	0.0727075530945785	A	0.00753367268540742	pass
SMGC_2		3.03e-08	3.43e-08	0.0727075530945785	A	-0.178890782699861	pass
SMGC_267		2.63e-08	5.23e-08	0.0727075530945785	A	-0.991748146954639	pass
SMGC_40		1.4e-08	1.41e-08	0.0727075530945785	A	-0.0102683354538271	pass
SMGC_429		9.07e-08	1.56e-07	0.0727075530945785	A	-0.782371573221088	pass
SMGC_525		1.13e-08	1.15e-08	0.0727075530945785	A	-0.0253110885291875	pass
T2107171983_metabat2_bins_bin.14		6.32e-07	2.27e-08	0.0727075530945785	A	4.79916035577355	pass
T2107171985_metabat2_bins_bin.92		1.42e-07	7.19e-08	0.0727075530945785	A	0.981827253952747	pass
T2107172010_concoct_bins_bin.14		2.36e-07	3.56e-07	0.0727075530945785	A	-0.593090381604557	pass
T2108173887_concoct_bins_bin.33		3.26e-08	3.31e-08	0.0727075530945785	A	-0.0219592525761401	pass
T2108173887_metabat2_bins_bin.157		2.77e-08	3.66e-08	0.0727075530945785	A	-0.401957672234854	pass
T2108173922_concoct_bins_bin.77		1.34e-07	4.04e-08	0.0727075530945785	A	1.72980580259334	pass
T2108173934_metabat2_bins_bin.47		6.69e-08	8.05e-08	0.0727075530945785	A	-0.266982572360518	pass
T2108173943_metabat2_bins_bin.74		1.21e-08	4.81e-08	0.0727075530945785	A	-1.99102984649545	pass
T2108173949_concoct_bins_bin.14		2.6e-07	2.32e-07	0.0727075530945785	A	0.164386817900882	pass
T2109198891_metabat2_bins_bin.11		9.39e-08	3.41e-08	0.0722105561380832	C	1.4613534186296	pass
T2108173943_metabat2_bins_bin.35		6.04e-08	6.04e-07	0.0722084344607947	C	-3.32192809488736	pass
T2108173998_metabat2_bins_bin.13		3.56e-06	3.96e-07	0.0722084344607947	C	3.16830490577415	pass
T2108174049_maxbin2_bins_bin.12		5.54e-06	5.42e-06	0.0722084344607947	C	0.031593124695317	pass
T2108173945_concoct_bins_bin.16		1.79e-07	1.33e-05	0.0713193552282733	D	-6.21532284801166	pass
SMGC_91		2.34e-09	3.89e-09	0.0707846737824276	B	-0.733261625402787	pass
SMGC_56		1.09e-05	1.23e-05	0.070485974207249	C	-0.174330180562313	pass
T2107172004_concoct_bins_bin.53		3.41e-08	2.04e-06	0.070485974207249	C	-5.90265360272205	pass
T2107172016_concoct_bins_bin.106		2.07e-07	1.66e-07	0.070485974207249	C	0.3184475261524	pass
T2108174069_concoct_bins_bin.84		1.39e-08	1.59e-08	0.0693780688876674	B	-0.193941882560848	pass
SMGC_401		1.1e-08	1.2e-08	0.0693760359022691	B	-0.125530882083859	pass
T2108174131_concoct_bins_bin.116		2.58e-08	2.72e-08	0.0693760359022691	B	-0.0762355858270852	pass
T2108174133_concoct_bins_bin.17		5.62e-08	1.29e-07	0.0693760359022691	B	-1.19872903008969	pass
T2108174135_concoct_bins_bin.89		1.09e-08	1.21e-08	0.0693760359022691	B	-0.150678912497668	pass
T2108174141_metabat2_bins_bin.21		3.15e-06	5.3e-06	0.0693760359022691	B	-0.750640531063283	pass
1111525849755644_bin.10		9.28e-08	1.69e-07	0.0693746805839572	B	-0.864826536041975	pass
1111525849854152_bin.53		1.13e-08	1.05e-08	0.0693746805839572	B	0.105933444749065	pass
1111525849858868_bin.31		1.46e-08	1.75e-08	0.0693746805839572	B	-0.261386552952312	pass
SMGC_395		1.78e-08	1.5e-08	0.0693746805839572	B	0.246914740470517	pass
SMGC_399		1.07e-08	7.8e-09	0.0693746805839572	B	0.456064767538899	pass
SMGC_429		5.88e-08	7.85e-08	0.0693746805839572	B	-0.416876498942625	pass
SMGC_563		1.08e-08	9.69e-09	0.0693746805839572	B	0.15646274163575	pass
T2107171985_concoct_bins_bin.172		3.64e-08	3.53e-08	0.0693746805839572	B	0.044270266927516	pass
T2107172006_concoct_bins_bin.97		9.59e-09	6.17e-08	0.0693746805839572	B	-2.68566776901865	pass
T2108173910_metabat2_bins_bin.97		1.25e-07	4.83e-08	0.0693746805839572	B	1.37183300071368	pass
T2108173949_concoct_bins_bin.14		9.17e-08	8.47e-08	0.0693746805839572	B	0.114559764262856	pass
T2108174102_metabat2_bins_bin.143		1.1e-06	8.12e-07	0.0693212732004323	A	0.437951891226846	pass
T2108174103_metabat2_bins_bin.14		3.83e-08	9.25e-08	0.0693212732004323	A	-1.27210897347872	pass
T2108174111_concoct_bins_bin.65		2.91e-08	2.9e-08	0.0693212732004323	A	0.00496625289334924	pass
T2108174126_metabat2_bins_bin.27		1.13e-07	4.93e-08	0.0693212732004323	A	1.19666322092464	pass
T2108174126_metabat2_bins_bin.44		1.57e-07	4.41e-08	0.0693212732004323	A	1.83191399822147	pass
T2108174127_metabat2_bins_bin.17		2.27e-08	1.54e-08	0.0693212732004323	A	0.559761946596014	pass
T2109199010_concoct_bins_bin.6		3.97e-08	4.61e-08	0.0693212732004323	A	-0.21562774328638	pass
T2109199060_concoct_bins_bin.3		3.6e-08	3.94e-08	0.0693212732004323	A	-0.130198723126702	pass
T2109199186_concoct_bins_bin.20		3.04e-08	3.58e-08	0.0693212732004323	A	-0.235888263820671	pass
1111525849771817_bin.11		1.16e-08	1.17e-08	0.0693199649226993	A	-0.0123837244558325	pass
R_T2109198892_concoct_bins_bin.0		2.79e-08	1.67e-08	0.0693199649226993	A	0.740417019355135	pass
SMGC_310		8.9e-09	9.08e-09	0.0693199649226993	A	-0.0288869614371548	pass
SMGC_333		2.03e-08	2.09e-08	0.0693199649226993	A	-0.0420232148957064	pass
SMGC_470		1.36e-08	1.3e-08	0.0693199649226993	A	0.0650950282218847	pass
T2107171984_concoct_bins_bin.99		1.81e-07	1.34e-07	0.0693199649226993	A	0.433756696625433	pass
T2108173874_metabat2_bins_bin.121		2.75e-08	6.51e-08	0.0693199649226993	A	-1.24322592475361	pass
T2108173887_concoct_bins_bin.28		1.75e-08	1.7e-08	0.0693199649226993	A	0.0418201756946272	pass
T2108173945_metabat2_bins_bin.8		1.45e-07	1.66e-06	0.0693199649226993	A	-3.51705843621935	pass
T2108173978_maxbin2_bins_bin.27		6.32e-07	1.19e-06	0.0693199649226993	A	-0.912965110018203	pass
T2108173980_concoct_bins_bin.206		5.14e-08	8.83e-08	0.0693199649226993	A	-0.780645078454588	pass
T2109198871_concoct_bins_bin.11		2.74e-05	1.42e-05	0.0687730034367363	C	0.948284963455845	pass
T2108173934_concoct_bins_bin.52		8.06e-08	2.9e-07	0.0687709890548418	C	-1.84720115637433	pass
T2108174070_concoct_bins_bin.44		9.74e-07	1.81e-06	0.0687709890548418	C	-0.893996019888226	pass
T2108174068_concoct_bins_bin.60		4.95e-07	6.35e-07	0.0679267257900801	D	-0.359328066692556	pass
T2109198891_concoct_bins_bin.15		3.41e-07	5.09e-07	0.0679267257900801	D	-0.577893917051523	pass
SMGC_460		6.33e-09	5.92e-09	0.0676484891750971	B	0.0966083237993916	pass
T2108174051_metabat2_bins_bin.16		9.57e-08	6.81e-08	0.0676484891750971	B	0.490864126473955	pass
T2108174072_concoct_bins_bin.83		4.75e-08	1.33e-07	0.0676484891750971	B	-1.48542682717024	pass
T2108174087_concoct_bins_bin.67		1.3e-08	7.86e-09	0.0676484891750971	B	0.72591040565721	pass
T2108173992_concoct_bins_bin.22		2.97e-08	3.17e-08	0.0676343495459644	A	-0.0940199093386414	pass
T2108174044_concoct_bins_bin.85		1.51e-07	1.84e-08	0.0676343495459644	A	3.03677087815543	pass
T2109199085_concoct_bins_bin.31		1.5e-08	1.46e-08	0.065956432115764	A	0.0389941316158635	pass
T2108173978_concoct_bins_bin.145		2.28e-08	2.76e-08	0.0659545702793015	A	-0.275634442613427	pass
T2109198957_concoct_bins_bin.11		3.98e-08	3.85e-08	0.0659545702793015	A	0.047909984961385	pass
T2109198974_concoct_bins_bin.25		3.36e-08	3.89e-08	0.0659545702793015	A	-0.211308922207431	pass
T2108173894_metabat2_bins_bin.31		1.11e-08	7.17e-07	0.0659536391113035	A	-6.01334153723916	pass
1111525849640249_bin.91		1.97e-08	2.21e-08	0.0659533287224146	A	-0.165850739935055	pass
1111525849669823_bin.8		1.98e-08	1.97e-08	0.0659533287224146	A	0.00730480062323322	pass
1111525849743663_bin.2		1.38e-08	1.39e-08	0.0659533287224146	A	-0.0104166159453385	pass
1111525849755644_bin.10		1.05e-07	1.22e-07	0.0659533287224146	A	-0.216491819896764	pass
R_T2109198961_metabat2_bins_bin.2		3.41e-08	4.31e-08	0.0659533287224146	A	-0.337916130064926	pass
SMGC_109		3.57e-08	3.72e-08	0.0659533287224146	A	-0.0593785470789316	pass
SMGC_138		6.9e-08	7.27e-08	0.0659533287224146	A	-0.0753590022540629	pass
SMGC_301		4.14e-06	3.23e-07	0.0659533287224146	A	3.68002469769276	pass
SMGC_383		1.56e-07	1.48e-07	0.0659533287224146	A	0.0759488532332984	pass
SMGC_591		1.44e-08	1.44e-08	0.0659533287224146	A	0	pass
T2107171985_metabat2_bins_bin.18		2.71e-08	1.31e-08	0.0659533287224146	A	1.04872603981642	pass
T2108173931_concoct_bins_bin.76		6.84e-08	4.6e-08	0.0659533287224146	A	0.572362463941523	pass
T2108173934_concoct_bins_bin.126		5.1e-08	5.46e-08	0.0659533287224146	A	-0.0984037040609945	pass
T2108174111_concoct_bins_bin.65		2.65e-08	2.47e-08	0.0659284073417711	B	0.101481317865884	pass
T2108174126_metabat2_bins_bin.44		5.39e-08	3.81e-08	0.0659284073417711	B	0.500494275259184	pass
T2108174133_concoct_bins_bin.118		1.13e-07	1.09e-07	0.0659284073417711	B	0.0519946376382613	pass
1111525849861046_bin.17		6.68e-09	5.94e-09	0.0659274443840557	B	0.169385171673286	pass
1111525849486576_bin.21		9.2e-09	9.76e-09	0.065927123398625	B	-0.085247286618511	pass
1111525849640249_bin.7		1.58e-08	1.72e-08	0.065927123398625	B	-0.122484006524995	pass
1111525849645752_bin.44		1.4e-08	1.58e-08	0.065927123398625	B	-0.174497731232136	pass
1111525849736752_bin.20		9.78e-09	1.04e-08	0.065927123398625	B	-0.0886771580762208	pass
1111525849737484_bin.3		1.21e-08	1.29e-08	0.065927123398625	B	-0.0923640181486594	pass
1111525849758776_bin.40		1.09e-08	1.03e-08	0.065927123398625	B	0.0816837975937079	pass
1111525849859186_bin.17		3.11e-08	3.38e-08	0.065927123398625	B	-0.120108666151582	pass
1111525849861985_bin.61		1.4e-08	1.5e-08	0.065927123398625	B	-0.0995356735509144	pass
1111525849862995_bin.1		9.39e-09	9.64e-09	0.065927123398625	B	-0.0379079885761871	pass
SMGC_133		2.11e-08	2.75e-08	0.065927123398625	B	-0.382188619704837	pass
SMGC_16		1.53e-08	1.32e-08	0.065927123398625	B	0.212993723334198	pass
SMGC_313		2.19e-08	2.41e-08	0.065927123398625	B	-0.138102276628788	pass
SMGC_344		1.22e-08	1.28e-08	0.065927123398625	B	-0.0692626624371137	pass
SMGC_55		2.26e-07	1.4e-07	0.065927123398625	B	0.690895945470221	pass
T2108173874_metabat2_bins_bin.107		1.03e-08	4.36e-08	0.065927123398625	B	-2.08168379759371	pass
T2108173953_metabat2_bins_bin.42		4.83e-08	4.52e-08	0.065927123398625	B	0.0957004164205855	pass
T2108173980_concoct_bins_bin.113		2.25e-08	2.42e-08	0.065927123398625	B	-0.105082046057558	pass
T2109198994_concoct_bins_bin.38		3.19e-08	2.5e-08	0.0653602386893134	C	0.351628329102782	pass
T2109198877_concoct_bins_bin.20		4.32e-06	4.55e-06	0.0653570577715665	C	-0.07483523292259	pass
T2108173874_concoct_bins_bin.105		8.03e-07	9.76e-07	0.065355149030172	C	-0.281481160045572	pass
T2108173904_concoct_bins_bin.115		1.08e-07	7.27e-08	0.065355149030172	C	0.571004043131237	pass
1111525849486576_bin.75		3.78e-08	7.44e-08	0.0653538768771175	C	-0.976916386886959	pass
SMGC_261		1.09e-06	4.55e-06	0.0645533763981139	D	-2.06153841030913	pass
T2108174013_concoct_bins_bin.123		6.49e-08	4.1e-08	0.0642781535216508	A	0.662594568493693	pass
T2108174058_concoct_bins_bin.103		1.84e-08	3.37e-08	0.0642781535216508	A	-0.873042825124846	pass
T2108174107_concoct_bins_bin.112		2.27e-08	4.96e-08	0.0642146888211113	B	-1.12764782309596	pass
T2108174123_metabat2_bins_bin.7		1.07e-08	1.08e-08	0.0642146888211113	B	-0.0134205157623217	pass
SMGC_380		7.22e-09	7.53e-09	0.0642118787997742	B	-0.0606510277847571	pass
T2108174007_concoct_bins_bin.21		4.78e-08	4.21e-08	0.0642118787997742	B	0.183190384914352	pass
T2108174043_metabat2_bins_bin.21		4.33e-08	4.43e-07	0.0642118787997742	B	-3.35486776871566	pass
T2108174044_metabat2_bins_bin.66		2.47e-08	2.05e-08	0.0642118787997742	B	0.268887132079232	pass
T2108174098_concoct_bins_bin.169		1.21e-07	2.19e-07	0.0642118787997742	B	-0.855923822326579	pass
T2108174103_concoct_bins_bin.173		1.36e-07	2.21e-07	0.0642118787997742	B	-0.700439718141092	pass
T2107171973_concoct_bins_bin.13		5.67e-07	6.75e-07	0.0636543866555846	C	-0.251538766995964	pass
T2107172006_metabat2_bins_bin.55		3.65e-08	4.34e-07	0.0636543866555846	C	-3.57172667356446	pass
1111525849736752_bin.14		8.63e-09	8.41e-09	0.0626087674236156	A	0.0372547589238108	pass
T2109198873_concoct_bins_bin.6		2.12e-08	2.1e-08	0.0626087674236156	A	0.0136749368970768	pass
1111525849480093_bin.45		2.06e-08	2.2e-08	0.0626075925818371	A	-0.0948591863414412	pass
1111525849638712_bin.14		1.99e-08	1.91e-08	0.0626075925818371	A	0.0591957925079002	pass
1111525849650039_bin.23		2.86e-08	2.95e-08	0.0626075925818371	A	-0.0446998074708141	pass
1111525849663614_bin.90		1.47e-08	1.47e-08	0.0626075925818371	A	0	pass
1111525849669879_bin.23		1.39e-08	1.39e-08	0.0626075925818371	A	0	pass
1111525849743575_bin.12		3.47e-08	3.91e-08	0.0626075925818371	A	-0.172232944729091	pass
1111525849758776_bin.47		2.49e-08	2.68e-08	0.0626075925818371	A	-0.106087258389691	pass
T2107171968_concoct_bins_bin.49		3.55e-08	4.29e-08	0.0626075925818371	A	-0.273158623107501	pass
T2107171973_concoct_bins_bin.42		7.19e-08	7.98e-08	0.0626075925818371	A	-0.150396975783048	pass
T2108173904_concoct_bins_bin.26		2.22e-08	2.18e-08	0.0626075925818371	A	0.0262315415731798	pass
T2108173909_metabat2_bins_bin.50		4.5e-08	4.29e-08	0.0626075925818371	A	0.0689473537174915	pass
T2108173949_metabat2_bins_bin.60		9e-07	9.81e-07	0.0626075925818371	A	-0.124328135002202	pass
T2109199085_concoct_bins_bin.42		2.57e-08	2.78e-08	0.0625045163506326	B	-0.113316523529629	pass
1111525849853811_bin.40		6.6e-09	6.75e-09	0.062502695332937	B	-0.0324214776923773	pass
T2108174062_concoct_bins_bin.160		1.04e-08	9.86e-09	0.062502695332937	B	0.0769239766505431	pass
T2108174073_concoct_bins_bin.92		1.23e-08	1.58e-08	0.062502695332937	B	-0.361266242837863	pass
T2108174117_concoct_bins_bin.43		1.26e-07	2.75e-08	0.062502695332937	B	2.19592020997526	pass
T2108174122_metabat2_bins_bin.28		1.41e-07	9.86e-07	0.062502695332937	B	-2.80589248397912	pass
1111525849480988_bin.16		9.31e-09	8.96e-09	0.0625014821612438	B	0.0552824355011896	pass
1111525849486576_bin.69		1.3e-08	9.41e-08	0.0625014821612438	B	-2.85568309970008	pass
1111525849737037_bin.29		1.66e-08	1.68e-08	0.0625014821612438	B	-0.0172779914318356	pass
1111525849854152_bin.40		1.74e-08	1.9e-08	0.0625014821612438	B	-0.12691211248222	pass
SMGC_273		8.62e-09	1.59e-08	0.0625014821612438	B	-0.88326699108262	pass
SMGC_319		1.78e-08	1.72e-08	0.0625014821612438	B	0.0494686762642999	pass
T2108173887_concoct_bins_bin.21		1.41e-08	1.35e-08	0.0625014821612438	B	0.0627357553479627	pass
T2108174123_concoct_bins_bin.8		2.92e-08	1.59e-07	0.0619626650430634	C	-2.4449864912917	pass
T2108174133_concoct_bins_bin.118		4.13e-07	5.26e-07	0.0619626650430634	C	-0.348921017872857	pass
T2108174135_concoct_bins_bin.134		2.7e-08	2.53e-05	0.0619626650430634	C	-9.87196226230557	pass
T2109198931_concoct_bins_bin.36		1.13e-07	1.41e-07	0.0619626650430634	C	-0.319372389983606	pass
T2109198972_concoct_bins_bin.3		4.77e-08	8.91e-08	0.0619626650430634	C	-0.90143616551641	pass
T2108174075_concoct_bins_bin.96		7.15e-08	1.09e-07	0.0619608608218586	C	-0.608312987998537	pass
1111525849767380_bin.22		8.49e-08	1.17e-07	0.061959658679742	C	-0.462672070917728	pass
T2108173992_concoct_bins_bin.38		2.85e-08	3.12e-08	0.0609428313566943	A	-0.130584109810144	pass
T2108173992_concoct_bins_bin.45		4.9e-08	5.16e-08	0.0609428313566943	A	-0.0745893164206835	pass
T2108174013_metabat2_bins_bin.57		1.86e-08	1.92e-08	0.0609428313566943	A	-0.0458036896131246	pass
T2108174051_concoct_bins_bin.160		5.73e-08	5.94e-08	0.0609428313566943	A	-0.0519277920438611	pass
T2108174032_metabat2_bins_bin.29		1.48e-08	1.35e-08	0.060797156790174	B	0.132637768578119	pass
T2108174038_maxbin2_bins_bin.38		4.04e-08	4.5e-08	0.060797156790174	B	-0.155569708465242	pass
T2108174062_concoct_bins_bin.9		5.59e-08	5.82e-08	0.060797156790174	B	-0.0581708700650937	pass
T2108174062_metabat2_bins_bin.69		6.32e-08	6.84e-08	0.060797156790174	B	-0.114071766708795	pass
T2108174089_concoct_bins_bin.157		8.69e-05	3.9e-07	0.060797156790174	B	7.79973824283951	pass
T2108174127_concoct_bins_bin.140		2.16e-08	2.23e-08	0.0592924117663674	A	-0.0460123977568362	pass
T2108174096_metabat2_bins_bin.4		1.6e-08	1.36e-08	0.0592854776169699	A	0.234465253637023	pass
1111525849743663_bin.8		1.48e-08	1.54e-08	0.0592838139154912	A	-0.0573331750659514	pass
T2108174089_metabat2_bins_bin.23		6.58e-08	7.47e-08	0.0592838139154912	A	-0.183020659053996	pass
T2108174122_metabat2_bins_bin.28		1.29e-07	1.39e-07	0.0592838139154912	A	-0.107713817300253	pass
T2108174126_concoct_bins_bin.17		4.08e-08	3.25e-08	0.0592838139154912	A	0.328129434055679	pass
T2108174133_concoct_bins_bin.17		8.45e-08	9.89e-08	0.0592838139154912	A	-0.227019179589564	pass
T2109199065_metabat2_bins_bin.12		3.82e-08	4.29e-08	0.0592838139154912	A	-0.167405009463797	pass
1111525849737205_bin.12		2.37e-08	2.56e-08	0.0592827047847127	A	-0.111256751101741	pass
1111525849766006_bin.3		5.14e-08	5.32e-08	0.0592827047847127	A	-0.0496578863073115	pass
1111525849861985_bin.86		2.55e-08	2.7e-08	0.0592827047847127	A	-0.082462160191973	pass
DS1912041100-1_bin.2		4.23e-08	4.37e-08	0.0592827047847127	A	-0.0469756163806486	pass
DSKIN0041-1_bin.11		1.45e-08	1.64e-08	0.0592827047847127	A	-0.177642914603149	pass
SMGC_16		2.07e-08	1.91e-08	0.0592827047847127	A	0.116058129463577	pass
SMGC_57		4.51e-08	4.37e-08	0.0592827047847127	A	0.0454941537547824	pass
T2108173882_concoct_bins_bin.16		2.19e-08	1e-07	0.0592827047847127	A	-2.19099722506091	pass
T2108173894_concoct_bins_bin.75		5.37e-08	4e-07	0.0592827047847127	A	-2.89700600667667	pass
T2109198971_metabat2_bins_bin.13		4.07e-08	5.59e-08	0.0591005600255872	B	-0.457819488576943	pass
SMGC_153		1.5e-08	1.64e-08	0.0590988437887968	B	-0.128733314122203	pass
T2108174111_metabat2_bins_bin.10		2.78e-08	2.93e-08	0.0590988437887968	B	-0.0758157816987404	pass
T2108174147_concoct_bins_bin.100		1.31e-06	7.79e-07	0.0590988437887968	B	0.749871578363143	pass
1111525849480310_bin.46		1.1e-08	1.27e-08	0.0590976998005716	B	-0.207324973247506	pass
1111525849486576_bin.32		3.4e-08	3.11e-08	0.0590976998005716	B	0.128620166007099	pass
1111525849640249_bin.14		9.95e-09	1.07e-08	0.0590976998005716	B	-0.104842365857498	pass
1111525849650039_bin.9		1.53e-08	1.51e-08	0.0590976998005716	B	0.018983103367573	pass
1111525849743575_bin.20		1.61e-08	1.7e-08	0.0590976998005716	B	-0.0784740580230848	pass
1111525849758776_bin.21		9.82e-09	9.92e-09	0.0590976998005716	B	-0.0146170960721822	pass
1111525849862289_bin.10		8.54e-09	8.94e-09	0.0590976998005716	B	-0.0660387615628272	pass
MET0251_bin.29		7.4e-09	7.94e-09	0.0590976998005716	B	-0.101613736626646	pass
SMGC_105		1.19e-08	1.28e-08	0.0590976998005716	B	-0.105182236692056	pass
T2108173986_maxbin2_bins_bin.59		4.62e-08	1.8e-08	0.0590976998005716	B	1.35989594508638	pass
T2108174120_metabat2_bins_bin.31		7.78e-08	5.81e-06	0.058589770764459	C	-6.22262419819306	pass
